version,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2014_ljucph,19,00-15 Yrs,F,mortality,1
aaf_2014_ljucph,19,16-24 Yrs,F,mortality,1
aaf_2014_ljucph,19,25-34 Yrs,F,mortality,1
aaf_2014_ljucph,19,35-44 Yrs,F,mortality,1
aaf_2014_ljucph,19,45-54 Yrs,F,mortality,1
aaf_2014_ljucph,19,55-64 Yrs,F,mortality,1
aaf_2014_ljucph,19,65-74 Yrs,F,mortality,1
aaf_2014_ljucph,19,75+ Yrs,F,mortality,1
aaf_2014_ljucph,19,00-15 Yrs,M,mortality,1
aaf_2014_ljucph,19,16-24 Yrs,M,mortality,1
aaf_2014_ljucph,19,25-34 Yrs,M,mortality,1
aaf_2014_ljucph,19,35-44 Yrs,M,mortality,1
aaf_2014_ljucph,19,45-54 Yrs,M,mortality,1
aaf_2014_ljucph,19,55-64 Yrs,M,mortality,1
aaf_2014_ljucph,19,65-74 Yrs,M,mortality,1
aaf_2014_ljucph,19,75+ Yrs,M,mortality,1
aaf_2014_ljucph,20,00-15 Yrs,F,morbidity,1
aaf_2014_ljucph,20,16-24 Yrs,F,morbidity,1
aaf_2014_ljucph,20,25-34 Yrs,F,morbidity,1
aaf_2014_ljucph,20,35-44 Yrs,F,morbidity,1
aaf_2014_ljucph,20,45-54 Yrs,F,morbidity,1
aaf_2014_ljucph,20,55-64 Yrs,F,morbidity,1
aaf_2014_ljucph,20,65-74 Yrs,F,morbidity,1
aaf_2014_ljucph,20,75+ Yrs,F,morbidity,1
aaf_2014_ljucph,20,00-15 Yrs,M,morbidity,1
aaf_2014_ljucph,20,16-24 Yrs,M,morbidity,1
aaf_2014_ljucph,20,25-34 Yrs,M,morbidity,1
aaf_2014_ljucph,20,35-44 Yrs,M,morbidity,1
aaf_2014_ljucph,20,45-54 Yrs,M,morbidity,1
aaf_2014_ljucph,20,55-64 Yrs,M,morbidity,1
aaf_2014_ljucph,20,65-74 Yrs,M,morbidity,1
aaf_2014_ljucph,20,75+ Yrs,M,morbidity,1
aaf_2014_ljucph,20,00-15 Yrs,F,mortality,1
aaf_2014_ljucph,20,16-24 Yrs,F,mortality,1
aaf_2014_ljucph,20,25-34 Yrs,F,mortality,1
aaf_2014_ljucph,20,35-44 Yrs,F,mortality,1
aaf_2014_ljucph,20,45-54 Yrs,F,mortality,1
aaf_2014_ljucph,20,55-64 Yrs,F,mortality,1
aaf_2014_ljucph,20,65-74 Yrs,F,mortality,1
aaf_2014_ljucph,20,75+ Yrs,F,mortality,1
aaf_2014_ljucph,20,00-15 Yrs,M,mortality,1
aaf_2014_ljucph,20,16-24 Yrs,M,mortality,1
aaf_2014_ljucph,20,25-34 Yrs,M,mortality,1
aaf_2014_ljucph,20,35-44 Yrs,M,mortality,1
aaf_2014_ljucph,20,45-54 Yrs,M,mortality,1
aaf_2014_ljucph,20,55-64 Yrs,M,mortality,1
aaf_2014_ljucph,20,65-74 Yrs,M,mortality,1
aaf_2014_ljucph,20,75+ Yrs,M,mortality,1
aaf_2014_ljucph,21,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,21,16-24 Yrs,F,morbidity,0.19
aaf_2014_ljucph,21,25-34 Yrs,F,morbidity,0.17
aaf_2014_ljucph,21,35-44 Yrs,F,morbidity,0.21
aaf_2014_ljucph,21,45-54 Yrs,F,morbidity,0.22
aaf_2014_ljucph,21,55-64 Yrs,F,morbidity,0.2
aaf_2014_ljucph,21,65-74 Yrs,F,morbidity,0.14
aaf_2014_ljucph,21,75+ Yrs,F,morbidity,0.11
aaf_2014_ljucph,21,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,21,16-24 Yrs,M,morbidity,0.3
aaf_2014_ljucph,21,25-34 Yrs,M,morbidity,0.33
aaf_2014_ljucph,21,35-44 Yrs,M,morbidity,0.34
aaf_2014_ljucph,21,45-54 Yrs,M,morbidity,0.35
aaf_2014_ljucph,21,55-64 Yrs,M,morbidity,0.35
aaf_2014_ljucph,21,65-74 Yrs,M,morbidity,0.31
aaf_2014_ljucph,21,75+ Yrs,M,morbidity,0.22
aaf_2014_ljucph,21,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,21,16-24 Yrs,F,mortality,0.19
aaf_2014_ljucph,21,25-34 Yrs,F,mortality,0.17
aaf_2014_ljucph,21,35-44 Yrs,F,mortality,0.21
aaf_2014_ljucph,21,45-54 Yrs,F,mortality,0.22
aaf_2014_ljucph,21,55-64 Yrs,F,mortality,0.2
aaf_2014_ljucph,21,65-74 Yrs,F,mortality,0.14
aaf_2014_ljucph,21,75+ Yrs,F,mortality,0.11
aaf_2014_ljucph,21,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,21,16-24 Yrs,M,mortality,0.3
aaf_2014_ljucph,21,25-34 Yrs,M,mortality,0.33
aaf_2014_ljucph,21,35-44 Yrs,M,mortality,0.34
aaf_2014_ljucph,21,45-54 Yrs,M,mortality,0.35
aaf_2014_ljucph,21,55-64 Yrs,M,mortality,0.35
aaf_2014_ljucph,21,65-74 Yrs,M,mortality,0.31
aaf_2014_ljucph,21,75+ Yrs,M,mortality,0.22
aaf_2014_ljucph,22,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,22,16-24 Yrs,F,morbidity,0.38
aaf_2014_ljucph,22,25-34 Yrs,F,morbidity,0.35
aaf_2014_ljucph,22,35-44 Yrs,F,morbidity,0.42
aaf_2014_ljucph,22,45-54 Yrs,F,morbidity,0.43
aaf_2014_ljucph,22,55-64 Yrs,F,morbidity,0.4
aaf_2014_ljucph,22,65-74 Yrs,F,morbidity,0.31
aaf_2014_ljucph,22,75+ Yrs,F,morbidity,0.24
aaf_2014_ljucph,22,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,22,16-24 Yrs,M,morbidity,0.53
aaf_2014_ljucph,22,25-34 Yrs,M,morbidity,0.44
aaf_2014_ljucph,22,35-44 Yrs,M,morbidity,0.44
aaf_2014_ljucph,22,45-54 Yrs,M,morbidity,0.46
aaf_2014_ljucph,22,55-64 Yrs,M,morbidity,0.47
aaf_2014_ljucph,22,65-74 Yrs,M,morbidity,0.4
aaf_2014_ljucph,22,75+ Yrs,M,morbidity,0.29
aaf_2014_ljucph,22,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,22,16-24 Yrs,F,mortality,0.38
aaf_2014_ljucph,22,25-34 Yrs,F,mortality,0.35
aaf_2014_ljucph,22,35-44 Yrs,F,mortality,0.42
aaf_2014_ljucph,22,45-54 Yrs,F,mortality,0.43
aaf_2014_ljucph,22,55-64 Yrs,F,mortality,0.4
aaf_2014_ljucph,22,65-74 Yrs,F,mortality,0.31
aaf_2014_ljucph,22,75+ Yrs,F,mortality,0.24
aaf_2014_ljucph,22,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,22,16-24 Yrs,M,mortality,0.53
aaf_2014_ljucph,22,25-34 Yrs,M,mortality,0.44
aaf_2014_ljucph,22,35-44 Yrs,M,mortality,0.44
aaf_2014_ljucph,22,45-54 Yrs,M,mortality,0.46
aaf_2014_ljucph,22,55-64 Yrs,M,mortality,0.47
aaf_2014_ljucph,22,65-74 Yrs,M,mortality,0.4
aaf_2014_ljucph,22,75+ Yrs,M,mortality,0.29
aaf_2014_ljucph,23,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,23,16-24 Yrs,F,morbidity,0.49
aaf_2014_ljucph,23,25-34 Yrs,F,morbidity,0.48
aaf_2014_ljucph,23,35-44 Yrs,F,morbidity,0.53
aaf_2014_ljucph,23,45-54 Yrs,F,morbidity,0.53
aaf_2014_ljucph,23,55-64 Yrs,F,morbidity,0.51
aaf_2014_ljucph,23,65-74 Yrs,F,morbidity,0.45
aaf_2014_ljucph,23,75+ Yrs,F,morbidity,0.38
aaf_2014_ljucph,23,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,23,16-24 Yrs,M,morbidity,0.58
aaf_2014_ljucph,23,25-34 Yrs,M,morbidity,0.61
aaf_2014_ljucph,23,35-44 Yrs,M,morbidity,0.61
aaf_2014_ljucph,23,45-54 Yrs,M,morbidity,0.63
aaf_2014_ljucph,23,55-64 Yrs,M,morbidity,0.63
aaf_2014_ljucph,23,65-74 Yrs,M,morbidity,0.6
aaf_2014_ljucph,23,75+ Yrs,M,morbidity,0.52
aaf_2014_ljucph,23,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,23,16-24 Yrs,F,mortality,0.49
aaf_2014_ljucph,23,25-34 Yrs,F,mortality,0.48
aaf_2014_ljucph,23,35-44 Yrs,F,mortality,0.53
aaf_2014_ljucph,23,45-54 Yrs,F,mortality,0.53
aaf_2014_ljucph,23,55-64 Yrs,F,mortality,0.51
aaf_2014_ljucph,23,65-74 Yrs,F,mortality,0.45
aaf_2014_ljucph,23,75+ Yrs,F,mortality,0.38
aaf_2014_ljucph,23,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,23,16-24 Yrs,M,mortality,0.58
aaf_2014_ljucph,23,25-34 Yrs,M,mortality,0.61
aaf_2014_ljucph,23,35-44 Yrs,M,mortality,0.61
aaf_2014_ljucph,23,45-54 Yrs,M,mortality,0.63
aaf_2014_ljucph,23,55-64 Yrs,M,mortality,0.63
aaf_2014_ljucph,23,65-74 Yrs,M,mortality,0.6
aaf_2014_ljucph,23,75+ Yrs,M,mortality,0.52
aaf_2014_ljucph,25,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,25,16-24 Yrs,F,morbidity,0.11
aaf_2014_ljucph,25,25-34 Yrs,F,morbidity,0.12
aaf_2014_ljucph,25,35-44 Yrs,F,morbidity,0.13
aaf_2014_ljucph,25,45-54 Yrs,F,morbidity,0.14
aaf_2014_ljucph,25,55-64 Yrs,F,morbidity,0.13
aaf_2014_ljucph,25,65-74 Yrs,F,morbidity,0.11
aaf_2014_ljucph,25,75+ Yrs,F,morbidity,0.11
aaf_2014_ljucph,25,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,25,16-24 Yrs,M,morbidity,0.16
aaf_2014_ljucph,25,25-34 Yrs,M,morbidity,0.18
aaf_2014_ljucph,25,35-44 Yrs,M,morbidity,0.18
aaf_2014_ljucph,25,45-54 Yrs,M,morbidity,0.19
aaf_2014_ljucph,25,55-64 Yrs,M,morbidity,0.19
aaf_2014_ljucph,25,65-74 Yrs,M,morbidity,0.17
aaf_2014_ljucph,25,75+ Yrs,M,morbidity,0.13
aaf_2014_ljucph,25,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,25,16-24 Yrs,F,mortality,0.11
aaf_2014_ljucph,25,25-34 Yrs,F,mortality,0.12
aaf_2014_ljucph,25,35-44 Yrs,F,mortality,0.13
aaf_2014_ljucph,25,45-54 Yrs,F,mortality,0.14
aaf_2014_ljucph,25,55-64 Yrs,F,mortality,0.13
aaf_2014_ljucph,25,65-74 Yrs,F,mortality,0.11
aaf_2014_ljucph,25,75+ Yrs,F,mortality,0.11
aaf_2014_ljucph,25,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,25,16-24 Yrs,M,mortality,0.16
aaf_2014_ljucph,25,25-34 Yrs,M,mortality,0.18
aaf_2014_ljucph,25,35-44 Yrs,M,mortality,0.18
aaf_2014_ljucph,25,45-54 Yrs,M,mortality,0.19
aaf_2014_ljucph,25,55-64 Yrs,M,mortality,0.19
aaf_2014_ljucph,25,65-74 Yrs,M,mortality,0.17
aaf_2014_ljucph,25,75+ Yrs,M,mortality,0.13
aaf_2014_ljucph,27,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,27,16-24 Yrs,F,morbidity,0.11
aaf_2014_ljucph,27,25-34 Yrs,F,morbidity,0.11
aaf_2014_ljucph,27,35-44 Yrs,F,morbidity,0.12
aaf_2014_ljucph,27,45-54 Yrs,F,morbidity,0.13
aaf_2014_ljucph,27,55-64 Yrs,F,morbidity,0.12
aaf_2014_ljucph,27,65-74 Yrs,F,morbidity,0.1
aaf_2014_ljucph,27,75+ Yrs,F,morbidity,0.11
aaf_2014_ljucph,27,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,27,16-24 Yrs,M,morbidity,0.15
aaf_2014_ljucph,27,25-34 Yrs,M,morbidity,0.17
aaf_2014_ljucph,27,35-44 Yrs,M,morbidity,0.17
aaf_2014_ljucph,27,45-54 Yrs,M,morbidity,0.18
aaf_2014_ljucph,27,55-64 Yrs,M,morbidity,0.18
aaf_2014_ljucph,27,65-74 Yrs,M,morbidity,0.16
aaf_2014_ljucph,27,75+ Yrs,M,morbidity,0.12
aaf_2014_ljucph,27,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,27,16-24 Yrs,F,mortality,0.11
aaf_2014_ljucph,27,25-34 Yrs,F,mortality,0.11
aaf_2014_ljucph,27,35-44 Yrs,F,mortality,0.12
aaf_2014_ljucph,27,45-54 Yrs,F,mortality,0.13
aaf_2014_ljucph,27,55-64 Yrs,F,mortality,0.12
aaf_2014_ljucph,27,65-74 Yrs,F,mortality,0.1
aaf_2014_ljucph,27,75+ Yrs,F,mortality,0.11
aaf_2014_ljucph,27,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,27,16-24 Yrs,M,mortality,0.15
aaf_2014_ljucph,27,25-34 Yrs,M,mortality,0.17
aaf_2014_ljucph,27,35-44 Yrs,M,mortality,0.17
aaf_2014_ljucph,27,45-54 Yrs,M,mortality,0.18
aaf_2014_ljucph,27,55-64 Yrs,M,mortality,0.18
aaf_2014_ljucph,27,65-74 Yrs,M,mortality,0.16
aaf_2014_ljucph,27,75+ Yrs,M,mortality,0.12
aaf_2014_ljucph,28,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,28,16-24 Yrs,F,morbidity,0.25
aaf_2014_ljucph,28,25-34 Yrs,F,morbidity,0.23
aaf_2014_ljucph,28,35-44 Yrs,F,morbidity,0.28
aaf_2014_ljucph,28,45-54 Yrs,F,morbidity,0.29
aaf_2014_ljucph,28,55-64 Yrs,F,morbidity,0.27
aaf_2014_ljucph,28,65-74 Yrs,F,morbidity,0.21
aaf_2014_ljucph,28,75+ Yrs,F,morbidity,0.17
aaf_2014_ljucph,28,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,28,16-24 Yrs,M,morbidity,0.35
aaf_2014_ljucph,28,25-34 Yrs,M,morbidity,0.39
aaf_2014_ljucph,28,35-44 Yrs,M,morbidity,0.39
aaf_2014_ljucph,28,45-54 Yrs,M,morbidity,0.41
aaf_2014_ljucph,28,55-64 Yrs,M,morbidity,0.41
aaf_2014_ljucph,28,65-74 Yrs,M,morbidity,0.36
aaf_2014_ljucph,28,75+ Yrs,M,morbidity,0.28
aaf_2014_ljucph,28,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,28,16-24 Yrs,F,mortality,0.25
aaf_2014_ljucph,28,25-34 Yrs,F,mortality,0.23
aaf_2014_ljucph,28,35-44 Yrs,F,mortality,0.28
aaf_2014_ljucph,28,45-54 Yrs,F,mortality,0.29
aaf_2014_ljucph,28,55-64 Yrs,F,mortality,0.27
aaf_2014_ljucph,28,65-74 Yrs,F,mortality,0.21
aaf_2014_ljucph,28,75+ Yrs,F,mortality,0.17
aaf_2014_ljucph,28,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,28,16-24 Yrs,M,mortality,0.35
aaf_2014_ljucph,28,25-34 Yrs,M,mortality,0.39
aaf_2014_ljucph,28,35-44 Yrs,M,mortality,0.39
aaf_2014_ljucph,28,45-54 Yrs,M,mortality,0.41
aaf_2014_ljucph,28,55-64 Yrs,M,mortality,0.41
aaf_2014_ljucph,28,65-74 Yrs,M,mortality,0.36
aaf_2014_ljucph,28,75+ Yrs,M,mortality,0.28
aaf_2014_ljucph,29,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,29,16-24 Yrs,F,morbidity,0.12
aaf_2014_ljucph,29,25-34 Yrs,F,morbidity,0.13
aaf_2014_ljucph,29,35-44 Yrs,F,morbidity,0.14
aaf_2014_ljucph,29,45-54 Yrs,F,morbidity,0.15
aaf_2014_ljucph,29,55-64 Yrs,F,morbidity,0.14
aaf_2014_ljucph,29,65-74 Yrs,F,morbidity,0.12
aaf_2014_ljucph,29,75+ Yrs,F,morbidity,0.11
aaf_2014_ljucph,29,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,29,16-24 Yrs,M,morbidity,0
aaf_2014_ljucph,29,25-34 Yrs,M,morbidity,0
aaf_2014_ljucph,29,35-44 Yrs,M,morbidity,0
aaf_2014_ljucph,29,45-54 Yrs,M,morbidity,0
aaf_2014_ljucph,29,55-64 Yrs,M,morbidity,0
aaf_2014_ljucph,29,65-74 Yrs,M,morbidity,0
aaf_2014_ljucph,29,75+ Yrs,M,morbidity,0
aaf_2014_ljucph,29,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,29,16-24 Yrs,F,mortality,0.12
aaf_2014_ljucph,29,25-34 Yrs,F,mortality,0.13
aaf_2014_ljucph,29,35-44 Yrs,F,mortality,0.14
aaf_2014_ljucph,29,45-54 Yrs,F,mortality,0.15
aaf_2014_ljucph,29,55-64 Yrs,F,mortality,0.14
aaf_2014_ljucph,29,65-74 Yrs,F,mortality,0.12
aaf_2014_ljucph,29,75+ Yrs,F,mortality,0.11
aaf_2014_ljucph,29,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,29,16-24 Yrs,M,mortality,0
aaf_2014_ljucph,29,25-34 Yrs,M,mortality,0
aaf_2014_ljucph,29,35-44 Yrs,M,mortality,0
aaf_2014_ljucph,29,45-54 Yrs,M,mortality,0
aaf_2014_ljucph,29,55-64 Yrs,M,mortality,0
aaf_2014_ljucph,29,65-74 Yrs,M,mortality,0
aaf_2014_ljucph,29,75+ Yrs,M,mortality,0
aaf_2014_ljucph,30,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,30,16-24 Yrs,F,morbidity,-0.2
aaf_2014_ljucph,30,25-34 Yrs,F,morbidity,-0.21
aaf_2014_ljucph,30,35-44 Yrs,F,morbidity,-0.22
aaf_2014_ljucph,30,45-54 Yrs,F,morbidity,-0.22
aaf_2014_ljucph,30,55-64 Yrs,F,morbidity,-0.22
aaf_2014_ljucph,30,65-74 Yrs,F,morbidity,-0.2
aaf_2014_ljucph,30,75+ Yrs,F,morbidity,-0.15
aaf_2014_ljucph,30,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,30,16-24 Yrs,M,morbidity,-0.04
aaf_2014_ljucph,30,25-34 Yrs,M,morbidity,-0.04
aaf_2014_ljucph,30,35-44 Yrs,M,morbidity,-0.04
aaf_2014_ljucph,30,45-54 Yrs,M,morbidity,-0.04
aaf_2014_ljucph,30,55-64 Yrs,M,morbidity,-0.03
aaf_2014_ljucph,30,65-74 Yrs,M,morbidity,-0.04
aaf_2014_ljucph,30,75+ Yrs,M,morbidity,-0.03
aaf_2014_ljucph,30,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,30,16-24 Yrs,F,mortality,-0.2
aaf_2014_ljucph,30,25-34 Yrs,F,mortality,-0.21
aaf_2014_ljucph,30,35-44 Yrs,F,mortality,-0.22
aaf_2014_ljucph,30,45-54 Yrs,F,mortality,-0.22
aaf_2014_ljucph,30,55-64 Yrs,F,mortality,-0.22
aaf_2014_ljucph,30,65-74 Yrs,F,mortality,-0.2
aaf_2014_ljucph,30,75+ Yrs,F,mortality,-0.15
aaf_2014_ljucph,30,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,30,16-24 Yrs,M,mortality,-0.04
aaf_2014_ljucph,30,25-34 Yrs,M,mortality,-0.04
aaf_2014_ljucph,30,35-44 Yrs,M,mortality,-0.04
aaf_2014_ljucph,30,45-54 Yrs,M,mortality,-0.04
aaf_2014_ljucph,30,55-64 Yrs,M,mortality,-0.03
aaf_2014_ljucph,30,65-74 Yrs,M,mortality,-0.04
aaf_2014_ljucph,30,75+ Yrs,M,mortality,-0.03
aaf_2014_ljucph,31,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,31,16-24 Yrs,F,morbidity,0.22
aaf_2014_ljucph,31,25-34 Yrs,F,morbidity,0.2
aaf_2014_ljucph,31,35-44 Yrs,F,morbidity,0.24
aaf_2014_ljucph,31,45-54 Yrs,F,morbidity,0.25
aaf_2014_ljucph,31,55-64 Yrs,F,morbidity,0.23
aaf_2014_ljucph,31,65-74 Yrs,F,morbidity,0.18
aaf_2014_ljucph,31,75+ Yrs,F,morbidity,0.15
aaf_2014_ljucph,31,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,31,16-24 Yrs,M,morbidity,0.32
aaf_2014_ljucph,31,25-34 Yrs,M,morbidity,0.35
aaf_2014_ljucph,31,35-44 Yrs,M,morbidity,0.35
aaf_2014_ljucph,31,45-54 Yrs,M,morbidity,0.37
aaf_2014_ljucph,31,55-64 Yrs,M,morbidity,0.37
aaf_2014_ljucph,31,65-74 Yrs,M,morbidity,0.33
aaf_2014_ljucph,31,75+ Yrs,M,morbidity,0.24
aaf_2014_ljucph,31,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,31,16-24 Yrs,F,mortality,0.22
aaf_2014_ljucph,31,25-34 Yrs,F,mortality,0.2
aaf_2014_ljucph,31,35-44 Yrs,F,mortality,0.24
aaf_2014_ljucph,31,45-54 Yrs,F,mortality,0.25
aaf_2014_ljucph,31,55-64 Yrs,F,mortality,0.23
aaf_2014_ljucph,31,65-74 Yrs,F,mortality,0.18
aaf_2014_ljucph,31,75+ Yrs,F,mortality,0.15
aaf_2014_ljucph,31,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,31,16-24 Yrs,M,mortality,0.32
aaf_2014_ljucph,31,25-34 Yrs,M,mortality,0.35
aaf_2014_ljucph,31,35-44 Yrs,M,mortality,0.35
aaf_2014_ljucph,31,45-54 Yrs,M,mortality,0.37
aaf_2014_ljucph,31,55-64 Yrs,M,mortality,0.37
aaf_2014_ljucph,31,65-74 Yrs,M,mortality,0.33
aaf_2014_ljucph,31,75+ Yrs,M,mortality,0.24
aaf_2014_ljucph,32,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,32,16-24 Yrs,F,morbidity,0.26
aaf_2014_ljucph,32,25-34 Yrs,F,morbidity,0.17
aaf_2014_ljucph,32,35-44 Yrs,F,morbidity,0.3
aaf_2014_ljucph,32,45-54 Yrs,F,morbidity,0.31
aaf_2014_ljucph,32,55-64 Yrs,F,morbidity,0.25
aaf_2014_ljucph,32,65-74 Yrs,F,morbidity,0.09
aaf_2014_ljucph,32,75+ Yrs,F,morbidity,-0.06
aaf_2014_ljucph,32,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,32,16-24 Yrs,M,morbidity,0.22
aaf_2014_ljucph,32,25-34 Yrs,M,morbidity,0.25
aaf_2014_ljucph,32,35-44 Yrs,M,morbidity,0.25
aaf_2014_ljucph,32,45-54 Yrs,M,morbidity,0.27
aaf_2014_ljucph,32,55-64 Yrs,M,morbidity,0.27
aaf_2014_ljucph,32,65-74 Yrs,M,morbidity,0.23
aaf_2014_ljucph,32,75+ Yrs,M,morbidity,0.15
aaf_2014_ljucph,32,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,32,16-24 Yrs,F,mortality,0.26
aaf_2014_ljucph,32,25-34 Yrs,F,mortality,0.17
aaf_2014_ljucph,32,35-44 Yrs,F,mortality,0.3
aaf_2014_ljucph,32,45-54 Yrs,F,mortality,0.31
aaf_2014_ljucph,32,55-64 Yrs,F,mortality,0.25
aaf_2014_ljucph,32,65-74 Yrs,F,mortality,0.09
aaf_2014_ljucph,32,75+ Yrs,F,mortality,-0.06
aaf_2014_ljucph,32,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,32,16-24 Yrs,M,mortality,0.22
aaf_2014_ljucph,32,25-34 Yrs,M,mortality,0.25
aaf_2014_ljucph,32,35-44 Yrs,M,mortality,0.25
aaf_2014_ljucph,32,45-54 Yrs,M,mortality,0.27
aaf_2014_ljucph,32,55-64 Yrs,M,mortality,0.27
aaf_2014_ljucph,32,65-74 Yrs,M,mortality,0.23
aaf_2014_ljucph,32,75+ Yrs,M,mortality,0.15
aaf_2014_ljucph,33,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,33,16-24 Yrs,F,morbidity,-0.1
aaf_2014_ljucph,33,25-34 Yrs,F,morbidity,-0.08
aaf_2014_ljucph,33,35-44 Yrs,F,morbidity,-0.1
aaf_2014_ljucph,33,45-54 Yrs,F,morbidity,-0.1
aaf_2014_ljucph,33,55-64 Yrs,F,morbidity,-0.09
aaf_2014_ljucph,33,65-74 Yrs,F,morbidity,-0.07
aaf_2014_ljucph,33,75+ Yrs,F,morbidity,-0.02
aaf_2014_ljucph,33,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,33,16-24 Yrs,M,morbidity,-0.1
aaf_2014_ljucph,33,25-34 Yrs,M,morbidity,-0.1
aaf_2014_ljucph,33,35-44 Yrs,M,morbidity,-0.1
aaf_2014_ljucph,33,45-54 Yrs,M,morbidity,-0.1
aaf_2014_ljucph,33,55-64 Yrs,M,morbidity,-0.1
aaf_2014_ljucph,33,65-74 Yrs,M,morbidity,-0.11
aaf_2014_ljucph,33,75+ Yrs,M,morbidity,-0.1
aaf_2014_ljucph,33,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,33,16-24 Yrs,F,mortality,-0.1
aaf_2014_ljucph,33,25-34 Yrs,F,mortality,-0.08
aaf_2014_ljucph,33,35-44 Yrs,F,mortality,-0.1
aaf_2014_ljucph,33,45-54 Yrs,F,mortality,-0.1
aaf_2014_ljucph,33,55-64 Yrs,F,mortality,-0.09
aaf_2014_ljucph,33,65-74 Yrs,F,mortality,-0.07
aaf_2014_ljucph,33,75+ Yrs,F,mortality,-0.02
aaf_2014_ljucph,33,00-15 Yrs,M,mortality,0
aaf_2014_ljucph,33,16-24 Yrs,M,mortality,-0.1
aaf_2014_ljucph,33,25-34 Yrs,M,mortality,-0.1
aaf_2014_ljucph,33,35-44 Yrs,M,mortality,-0.1
aaf_2014_ljucph,33,45-54 Yrs,M,mortality,-0.1
aaf_2014_ljucph,33,55-64 Yrs,M,mortality,-0.1
aaf_2014_ljucph,33,65-74 Yrs,M,mortality,-0.11
aaf_2014_ljucph,33,75+ Yrs,M,mortality,-0.1
aaf_2014_ljucph,34,00-15 Yrs,F,morbidity,0
aaf_2014_ljucph,34,16-24 Yrs,F,morbidity,0.1
aaf_2014_ljucph,34,25-34 Yrs,F,morbidity,0.11
aaf_2014_ljucph,34,35-44 Yrs,F,morbidity,0.12
aaf_2014_ljucph,34,45-54 Yrs,F,morbidity,0.13
aaf_2014_ljucph,34,55-64 Yrs,F,morbidity,0.12
aaf_2014_ljucph,34,65-74 Yrs,F,morbidity,0.1
aaf_2014_ljucph,34,75+ Yrs,F,morbidity,0.11
aaf_2014_ljucph,34,00-15 Yrs,M,morbidity,0
aaf_2014_ljucph,34,16-24 Yrs,M,morbidity,0.15
aaf_2014_ljucph,34,25-34 Yrs,M,morbidity,0.17
aaf_2014_ljucph,34,35-44 Yrs,M,morbidity,0.17
aaf_2014_ljucph,34,45-54 Yrs,M,morbidity,0.18
aaf_2014_ljucph,34,55-64 Yrs,M,morbidity,0.18
aaf_2014_ljucph,34,65-74 Yrs,M,morbidity,0.16
aaf_2014_ljucph,34,75+ Yrs,M,morbidity,0.12
aaf_2014_ljucph,34,00-15 Yrs,F,mortality,0
aaf_2014_ljucph,34,16-24 Yrs,F,mortality,0.1
aaf_2014_ljucph,34,25-34 Yrs,F,mortality,0.11
aaf_2014_ljucph,34,35-44 Yrs,F,mortality,0.12
aaf_2014_ljucph,34,45-54 Yrs,F,mortality,0.13
aaf_2014_ljucph,34,55-64 Yrs,F,mortality,0.12
aaf_2014_ljucph,34,65-74 Yrs,F,mortality,0.1
