Version,condition_fuid,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,16-24 Yrs,M,morbidity,0.34
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,25-34 Yrs,M,morbidity,0.34
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,35-44 Yrs,M,morbidity,0.35
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,45-54 Yrs,M,morbidity,0.37
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,55-64 Yrs,M,morbidity,0.36
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,65-74 Yrs,M,morbidity,0.31
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,75+ Yrs,M,morbidity,0.27
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,16-24 Yrs,F,mortality,0.35
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,25-34 Yrs,F,mortality,0.33
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,35-44 Yrs,F,mortality,0.34
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,45-54 Yrs,F,mortality,0.34
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,55-64 Yrs,F,mortality,0.32
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,65-74 Yrs,F,mortality,0.25
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,75+ Yrs,F,mortality,0.2
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,16-24 Yrs,M,mortality,0.34
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,25-34 Yrs,M,mortality,0.34
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,35-44 Yrs,M,mortality,0.35
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,45-54 Yrs,M,mortality,0.37
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,55-64 Yrs,M,mortality,0.36
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,65-74 Yrs,M,mortality,0.31
aaf_2008_ljucph,"Partially attributable conditions - acute conditions.Intentional injuries.Intentional self-harm/Event of undetermined intent.X60-X84, Y10-Y34",65,75+ Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,16-24 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,25-34 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,35-44 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,45-54 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,55-64 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,65-74 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,75+ Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,16-24 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,25-34 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,35-44 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,45-54 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,55-64 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,65-74 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,75+ Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,16-24 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,25-34 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,35-44 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,45-54 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,55-64 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,65-74 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,75+ Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,16-24 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,25-34 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,35-44 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,45-54 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,55-64 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,65-74 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - acute conditions.Intentional injuries.Assault.X85-Y09,67,75+ Yrs,M,mortality,0.27
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,00-15 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,16-24 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,25-34 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,35-44 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,45-54 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,55-64 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,65-74 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,75+ Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,00-15 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,16-24 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,25-34 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,35-44 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,45-54 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,55-64 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,65-74 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,75+ Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,00-15 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,16-24 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,25-34 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,35-44 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,45-54 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,55-64 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,65-74 Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,75+ Yrs,F,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,00-15 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,16-24 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,25-34 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,35-44 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,45-54 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,55-64 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,65-74 Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced pseudo-Cushing's syndrome.E24.4,1,75+ Yrs,M,mortality,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,00-15 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,16-24 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,25-34 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,35-44 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,45-54 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,55-64 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,65-74 Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,75+ Yrs,F,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,00-15 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,16-24 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,25-34 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,35-44 Yrs,M,morbidity,1
aaf_2014_ljucph,Wholly attributable conditions.Wholly attributable conditions.Mental and behavioural disorders due to use of alcohol.F10,2,45-54 Yrs,M,morbidity,1
